Timestamp,Pod Name,CPU (cores),Memory (bytes)
2025-03-06 19:44:16,php-6d85677874-x2hml,14,107
2025-03-06 19:44:31,api-85d4895c84-sngh6,26,79
2025-03-06 19:44:31,flask-6578d97cbb-2tn2l,37,25
2025-03-06 19:44:31,loadgenservice-644ff89dcd-x76rd,30,20
2025-03-06 19:44:31,loggingservice-7fd5b6bdfc-b2swm,10,28
2025-03-06 19:44:31,mongo-6cb7d7ff95-mgq74,27,18
2025-03-06 19:44:31,mongo-express-7fbd45cc4d-pshmg,108,89
2025-03-06 19:44:31,php-6d85677874-x2hml,14,107
2025-03-06 19:44:46,api-85d4895c84-sngh6,26,79
2025-03-06 19:44:46,flask-6578d97cbb-2tn2l,37,25
2025-03-06 19:44:46,loadgenservice-644ff89dcd-x76rd,30,20
2025-03-06 19:44:46,loggingservice-7fd5b6bdfc-b2swm,10,28
2025-03-06 19:44:46,mongo-6cb7d7ff95-mgq74,27,18
2025-03-06 19:44:46,mongo-express-7fbd45cc4d-pshmg,108,89
2025-03-06 19:44:46,php-6d85677874-x2hml,14,107
2025-03-06 19:45:01,api-85d4895c84-sngh6,31,79
2025-03-06 19:45:01,flask-6578d97cbb-2tn2l,42,25
2025-03-06 19:45:01,loadgenservice-644ff89dcd-x76rd,29,20
2025-03-06 19:45:01,loggingservice-7fd5b6bdfc-b2swm,12,29
2025-03-06 19:45:01,mongo-6cb7d7ff95-mgq74,29,18
2025-03-06 19:45:01,mongo-express-7fbd45cc4d-pshmg,131,99
2025-03-06 19:45:01,php-6d85677874-x2hml,17,105
2025-03-06 19:45:16,api-85d4895c84-sngh6,31,79
2025-03-06 19:45:16,flask-6578d97cbb-2tn2l,42,25
2025-03-06 19:45:16,loadgenservice-644ff89dcd-x76rd,29,20
2025-03-06 19:45:16,loggingservice-7fd5b6bdfc-b2swm,12,29
2025-03-06 19:45:16,mongo-6cb7d7ff95-mgq74,29,18
2025-03-06 19:45:16,mongo-express-7fbd45cc4d-pshmg,131,99
2025-03-06 19:45:16,php-6d85677874-x2hml,17,105
2025-03-06 19:45:31,api-85d4895c84-sngh6,31,79
2025-03-06 19:45:31,flask-6578d97cbb-2tn2l,42,25
2025-03-06 19:45:31,loadgenservice-644ff89dcd-x76rd,29,20
2025-03-06 19:45:31,loggingservice-7fd5b6bdfc-b2swm,12,29
2025-03-06 19:45:31,mongo-6cb7d7ff95-mgq74,29,18
2025-03-06 19:45:31,mongo-express-7fbd45cc4d-pshmg,131,99
2025-03-06 19:45:31,php-6d85677874-x2hml,17,105
2025-03-06 19:45:46,api-85d4895c84-sngh6,28,79
2025-03-06 19:45:46,flask-6578d97cbb-2tn2l,38,25
2025-03-06 19:45:46,loadgenservice-644ff89dcd-x76rd,28,20
2025-03-06 19:45:46,loggingservice-7fd5b6bdfc-b2swm,11,28
2025-03-06 19:45:46,mongo-6cb7d7ff95-mgq74,29,18
2025-03-06 19:45:46,mongo-express-7fbd45cc4d-pshmg,119,100
2025-03-06 19:45:46,php-6d85677874-x2hml,16,107
2025-03-06 19:46:02,api-85d4895c84-sngh6,28,79
2025-03-06 19:46:02,flask-6578d97cbb-2tn2l,38,25
2025-03-06 19:46:02,loadgenservice-644ff89dcd-x76rd,28,20
2025-03-06 19:46:02,loggingservice-7fd5b6bdfc-b2swm,11,28
2025-03-06 19:46:02,mongo-6cb7d7ff95-mgq74,29,18
2025-03-06 19:46:02,mongo-express-7fbd45cc4d-pshmg,119,100
2025-03-06 19:46:02,php-6d85677874-x2hml,16,107
2025-03-06 19:46:17,api-85d4895c84-sngh6,28,79
2025-03-06 19:46:17,flask-6578d97cbb-2tn2l,38,25
2025-03-06 19:46:17,loadgenservice-644ff89dcd-x76rd,28,20
2025-03-06 19:46:17,loggingservice-7fd5b6bdfc-b2swm,11,28
2025-03-06 19:46:17,mongo-6cb7d7ff95-mgq74,29,18
2025-03-06 19:46:17,mongo-express-7fbd45cc4d-pshmg,119,100
2025-03-06 19:46:17,php-6d85677874-x2hml,16,107
2025-03-06 19:46:32,api-85d4895c84-sngh6,28,79
2025-03-06 19:46:32,flask-6578d97cbb-2tn2l,38,25
2025-03-06 19:46:32,loadgenservice-644ff89dcd-x76rd,28,20
2025-03-06 19:46:32,loggingservice-7fd5b6bdfc-b2swm,11,28
2025-03-06 19:46:32,mongo-6cb7d7ff95-mgq74,29,18
2025-03-06 19:46:32,mongo-express-7fbd45cc4d-pshmg,119,100
2025-03-06 19:46:32,php-6d85677874-x2hml,16,107
2025-03-06 19:46:47,api-85d4895c84-sngh6,32,79
2025-03-06 19:46:47,flask-6578d97cbb-2tn2l,44,25
2025-03-06 19:46:47,loadgenservice-644ff89dcd-x76rd,31,20
2025-03-06 19:46:47,loggingservice-7fd5b6bdfc-b2swm,12,28
2025-03-06 19:46:47,mongo-6cb7d7ff95-mgq74,31,18
2025-03-06 19:46:47,mongo-express-7fbd45cc4d-pshmg,135,99
2025-03-06 19:46:47,php-6d85677874-x2hml,17,102
2025-03-06 19:47:02,api-85d4895c84-sngh6,32,79
2025-03-06 19:47:02,flask-6578d97cbb-2tn2l,44,25
2025-03-06 19:47:02,loadgenservice-644ff89dcd-x76rd,31,20
2025-03-06 19:47:02,loggingservice-7fd5b6bdfc-b2swm,12,28
2025-03-06 19:47:02,mongo-6cb7d7ff95-mgq74,31,18
2025-03-06 19:47:02,mongo-express-7fbd45cc4d-pshmg,135,99
2025-03-06 19:47:02,php-6d85677874-x2hml,17,102
2025-03-06 19:47:18,api-85d4895c84-sngh6,32,79
2025-03-06 19:47:18,flask-6578d97cbb-2tn2l,44,25
2025-03-06 19:47:18,loadgenservice-644ff89dcd-x76rd,31,20
2025-03-06 19:47:18,loggingservice-7fd5b6bdfc-b2swm,12,28
2025-03-06 19:47:18,mongo-6cb7d7ff95-mgq74,31,18
2025-03-06 19:47:18,mongo-express-7fbd45cc4d-pshmg,135,99
2025-03-06 19:47:18,php-6d85677874-x2hml,17,102
2025-03-06 19:47:33,api-85d4895c84-sngh6,32,79
2025-03-06 19:47:33,flask-6578d97cbb-2tn2l,44,25
2025-03-06 19:47:33,loadgenservice-644ff89dcd-x76rd,31,20
2025-03-06 19:47:33,loggingservice-7fd5b6bdfc-b2swm,12,28
2025-03-06 19:47:33,mongo-6cb7d7ff95-mgq74,31,18
2025-03-06 19:47:33,mongo-express-7fbd45cc4d-pshmg,135,99
2025-03-06 19:47:33,php-6d85677874-x2hml,17,102
2025-03-06 19:47:48,api-85d4895c84-sngh6,23,79
2025-03-06 19:47:48,flask-6578d97cbb-2tn2l,30,25
2025-03-06 19:47:48,loadgenservice-644ff89dcd-x76rd,24,20
2025-03-06 19:47:48,loggingservice-7fd5b6bdfc-b2swm,8,28
2025-03-06 19:47:48,mongo-6cb7d7ff95-mgq74,23,18
2025-03-06 19:47:48,mongo-express-7fbd45cc4d-pshmg,103,92
2025-03-06 19:47:48,php-6d85677874-x2hml,14,78
2025-03-06 19:48:03,api-85d4895c84-sngh6,23,79
2025-03-06 19:48:03,flask-6578d97cbb-2tn2l,30,25
2025-03-06 19:48:03,loadgenservice-644ff89dcd-x76rd,24,20
2025-03-06 19:48:03,loggingservice-7fd5b6bdfc-b2swm,8,28
2025-03-06 19:48:03,mongo-6cb7d7ff95-mgq74,23,18
2025-03-06 19:48:03,mongo-express-7fbd45cc4d-pshmg,103,92
2025-03-06 19:48:03,php-6d85677874-x2hml,14,78
2025-03-06 19:48:18,api-85d4895c84-sngh6,23,79
2025-03-06 19:48:18,flask-6578d97cbb-2tn2l,30,25
2025-03-06 19:48:18,loadgenservice-644ff89dcd-x76rd,24,20
2025-03-06 19:48:18,loggingservice-7fd5b6bdfc-b2swm,8,28
2025-03-06 19:48:18,mongo-6cb7d7ff95-mgq74,23,18
2025-03-06 19:48:18,mongo-express-7fbd45cc4d-pshmg,103,92
2025-03-06 19:48:18,php-6d85677874-x2hml,14,78
2025-03-06 19:48:33,api-85d4895c84-sngh6,23,79
2025-03-06 19:48:33,flask-6578d97cbb-2tn2l,30,25
2025-03-06 19:48:33,loadgenservice-644ff89dcd-x76rd,24,20
2025-03-06 19:48:33,loggingservice-7fd5b6bdfc-b2swm,8,28
2025-03-06 19:48:33,mongo-6cb7d7ff95-mgq74,23,18
2025-03-06 19:48:33,mongo-express-7fbd45cc4d-pshmg,103,92
2025-03-06 19:48:33,php-6d85677874-x2hml,14,78
2025-03-06 19:48:49,api-85d4895c84-sngh6,23,79
2025-03-06 19:48:49,flask-6578d97cbb-2tn2l,32,25
2025-03-06 19:48:49,loadgenservice-644ff89dcd-x76rd,23,20
2025-03-06 19:48:49,loggingservice-7fd5b6bdfc-b2swm,9,28
2025-03-06 19:48:49,mongo-6cb7d7ff95-mgq74,24,18
2025-03-06 19:48:49,mongo-express-7fbd45cc4d-pshmg,110,95
2025-03-06 19:48:49,php-6d85677874-x2hml,11,76
2025-03-06 19:49:04,api-85d4895c84-sngh6,23,79
2025-03-06 19:49:04,flask-6578d97cbb-2tn2l,32,25
2025-03-06 19:49:04,loadgenservice-644ff89dcd-x76rd,23,20
2025-03-06 19:49:04,loggingservice-7fd5b6bdfc-b2swm,9,28
2025-03-06 19:49:04,mongo-6cb7d7ff95-mgq74,24,18
2025-03-06 19:49:04,mongo-express-7fbd45cc4d-pshmg,110,95
2025-03-06 19:49:04,php-6d85677874-x2hml,11,76
2025-03-06 19:49:19,api-85d4895c84-sngh6,23,79
2025-03-06 19:49:19,flask-6578d97cbb-2tn2l,32,25
2025-03-06 19:49:19,loadgenservice-644ff89dcd-x76rd,23,20
2025-03-06 19:49:19,loggingservice-7fd5b6bdfc-b2swm,9,28
2025-03-06 19:49:19,mongo-6cb7d7ff95-mgq74,24,18
2025-03-06 19:49:19,mongo-express-7fbd45cc4d-pshmg,110,95
2025-03-06 19:49:19,php-6d85677874-x2hml,11,76
2025-03-06 19:49:34,api-85d4895c84-sngh6,23,79
2025-03-06 19:49:34,flask-6578d97cbb-2tn2l,32,25
2025-03-06 19:49:34,loadgenservice-644ff89dcd-x76rd,23,20
2025-03-06 19:49:34,loggingservice-7fd5b6bdfc-b2swm,9,28
2025-03-06 19:49:34,mongo-6cb7d7ff95-mgq74,24,18
2025-03-06 19:49:34,mongo-express-7fbd45cc4d-pshmg,110,95
2025-03-06 19:49:34,php-6d85677874-x2hml,11,76
2025-03-06 19:49:49,api-85d4895c84-sngh6,22,79
2025-03-06 19:49:49,flask-6578d97cbb-2tn2l,32,25
2025-03-06 19:49:49,loadgenservice-644ff89dcd-x76rd,24,20
2025-03-06 19:49:49,loggingservice-7fd5b6bdfc-b2swm,8,27
2025-03-06 19:49:49,mongo-6cb7d7ff95-mgq74,23,18
2025-03-06 19:49:49,mongo-express-7fbd45cc4d-pshmg,102,95
2025-03-06 19:49:49,php-6d85677874-x2hml,12,78
2025-03-06 19:50:05,api-85d4895c84-sngh6,22,79
2025-03-06 19:50:05,flask-6578d97cbb-2tn2l,32,25
2025-03-06 19:50:05,loadgenservice-644ff89dcd-x76rd,24,20
2025-03-06 19:50:05,loggingservice-7fd5b6bdfc-b2swm,8,27
2025-03-06 19:50:05,mongo-6cb7d7ff95-mgq74,23,18
2025-03-06 19:50:05,mongo-express-7fbd45cc4d-pshmg,102,95
2025-03-06 19:50:05,php-6d85677874-x2hml,12,78
2025-03-06 19:50:20,api-85d4895c84-sngh6,22,79
2025-03-06 19:50:20,flask-6578d97cbb-2tn2l,32,25
2025-03-06 19:50:20,loadgenservice-644ff89dcd-x76rd,24,20
2025-03-06 19:50:20,loggingservice-7fd5b6bdfc-b2swm,8,27
2025-03-06 19:50:20,mongo-6cb7d7ff95-mgq74,23,18
2025-03-06 19:50:20,mongo-express-7fbd45cc4d-pshmg,102,95
2025-03-06 19:50:20,php-6d85677874-x2hml,12,78
2025-03-06 19:50:35,api-85d4895c84-sngh6,22,79
2025-03-06 19:50:35,flask-6578d97cbb-2tn2l,32,25
2025-03-06 19:50:35,loadgenservice-644ff89dcd-x76rd,24,20
2025-03-06 19:50:35,loggingservice-7fd5b6bdfc-b2swm,8,27
2025-03-06 19:50:35,mongo-6cb7d7ff95-mgq74,23,18
2025-03-06 19:50:35,mongo-express-7fbd45cc4d-pshmg,102,95
2025-03-06 19:50:35,php-6d85677874-x2hml,12,78
2025-03-06 19:50:50,api-85d4895c84-sngh6,26,79
2025-03-06 19:50:50,flask-6578d97cbb-2tn2l,35,25
2025-03-06 19:50:50,loadgenservice-644ff89dcd-x76rd,27,20
2025-03-06 19:50:50,loggingservice-7fd5b6bdfc-b2swm,10,27
2025-03-06 19:50:50,mongo-6cb7d7ff95-mgq74,27,18
2025-03-06 19:50:50,mongo-express-7fbd45cc4d-pshmg,140,95
2025-03-06 19:50:50,php-6d85677874-x2hml,15,107
2025-03-06 19:51:05,api-85d4895c84-sngh6,26,79
2025-03-06 19:51:05,flask-6578d97cbb-2tn2l,35,25
2025-03-06 19:51:05,loadgenservice-644ff89dcd-x76rd,27,20
2025-03-06 19:51:05,loggingservice-7fd5b6bdfc-b2swm,10,27
2025-03-06 19:51:05,mongo-6cb7d7ff95-mgq74,27,18
2025-03-06 19:51:05,mongo-express-7fbd45cc4d-pshmg,140,95
2025-03-06 19:51:05,php-6d85677874-x2hml,15,107
2025-03-06 19:51:21,api-85d4895c84-sngh6,26,79
2025-03-06 19:51:21,flask-6578d97cbb-2tn2l,35,25
2025-03-06 19:51:21,loadgenservice-644ff89dcd-x76rd,27,20
2025-03-06 19:51:21,loggingservice-7fd5b6bdfc-b2swm,10,27
2025-03-06 19:51:21,mongo-6cb7d7ff95-mgq74,27,18
2025-03-06 19:51:21,mongo-express-7fbd45cc4d-pshmg,140,95
2025-03-06 19:51:21,php-6d85677874-x2hml,15,107
2025-03-06 19:51:36,api-85d4895c84-sngh6,26,79
2025-03-06 19:51:36,flask-6578d97cbb-2tn2l,35,25
2025-03-06 19:51:36,loadgenservice-644ff89dcd-x76rd,27,20
2025-03-06 19:51:36,loggingservice-7fd5b6bdfc-b2swm,10,27
2025-03-06 19:51:36,mongo-6cb7d7ff95-mgq74,27,18
2025-03-06 19:51:36,mongo-express-7fbd45cc4d-pshmg,140,95
2025-03-06 19:51:36,php-6d85677874-x2hml,15,107
2025-03-06 19:51:51,api-85d4895c84-sngh6,29,79
2025-03-06 19:51:51,flask-6578d97cbb-2tn2l,39,25
2025-03-06 19:51:51,loadgenservice-644ff89dcd-x76rd,28,20
2025-03-06 19:51:51,loggingservice-7fd5b6bdfc-b2swm,11,28
2025-03-06 19:51:51,mongo-6cb7d7ff95-mgq74,27,18
2025-03-06 19:51:51,mongo-express-7fbd45cc4d-pshmg,127,100
2025-03-06 19:51:51,php-6d85677874-x2hml,15,115
2025-03-06 19:52:06,api-85d4895c84-sngh6,29,79
2025-03-06 19:52:06,flask-6578d97cbb-2tn2l,39,25
2025-03-06 19:52:06,loadgenservice-644ff89dcd-x76rd,28,20
2025-03-06 19:52:06,loggingservice-7fd5b6bdfc-b2swm,11,28
2025-03-06 19:52:06,mongo-6cb7d7ff95-mgq74,27,18
2025-03-06 19:52:06,mongo-express-7fbd45cc4d-pshmg,127,100
2025-03-06 19:52:06,php-6d85677874-x2hml,15,115
2025-03-06 19:52:21,api-85d4895c84-sngh6,29,79
2025-03-06 19:52:21,flask-6578d97cbb-2tn2l,39,25
2025-03-06 19:52:21,loadgenservice-644ff89dcd-x76rd,28,20
2025-03-06 19:52:21,loggingservice-7fd5b6bdfc-b2swm,11,28
2025-03-06 19:52:21,mongo-6cb7d7ff95-mgq74,27,18
2025-03-06 19:52:21,mongo-express-7fbd45cc4d-pshmg,127,100
2025-03-06 19:52:21,php-6d85677874-x2hml,15,115
2025-03-06 19:52:37,api-85d4895c84-sngh6,29,79
2025-03-06 19:52:37,flask-6578d97cbb-2tn2l,39,25
2025-03-06 19:52:37,loadgenservice-644ff89dcd-x76rd,28,20
2025-03-06 19:52:37,loggingservice-7fd5b6bdfc-b2swm,11,28
2025-03-06 19:52:37,mongo-6cb7d7ff95-mgq74,27,18
2025-03-06 19:52:37,mongo-express-7fbd45cc4d-pshmg,127,100
2025-03-06 19:52:37,php-6d85677874-x2hml,15,115
2025-03-06 19:52:52,api-85d4895c84-sngh6,38,79
2025-03-06 19:52:52,flask-6578d97cbb-2tn2l,51,25
2025-03-06 19:52:52,loadgenservice-644ff89dcd-x76rd,38,20
2025-03-06 19:52:52,loggingservice-7fd5b6bdfc-b2swm,14,28
2025-03-06 19:52:52,mongo-6cb7d7ff95-mgq74,35,18
2025-03-06 19:52:52,mongo-express-7fbd45cc4d-pshmg,166,104
2025-03-06 19:52:52,php-6d85677874-x2hml,20,109
2025-03-06 19:53:07,api-85d4895c84-sngh6,38,79
2025-03-06 19:53:07,flask-6578d97cbb-2tn2l,51,25
2025-03-06 19:53:07,loadgenservice-644ff89dcd-x76rd,38,20
2025-03-06 19:53:07,loggingservice-7fd5b6bdfc-b2swm,14,28
2025-03-06 19:53:07,mongo-6cb7d7ff95-mgq74,35,18
2025-03-06 19:53:07,mongo-express-7fbd45cc4d-pshmg,166,104
2025-03-06 19:53:07,php-6d85677874-x2hml,20,109
2025-03-06 19:53:22,api-85d4895c84-sngh6,38,79
2025-03-06 19:53:22,flask-6578d97cbb-2tn2l,51,25
2025-03-06 19:53:22,loadgenservice-644ff89dcd-x76rd,38,20
2025-03-06 19:53:22,loggingservice-7fd5b6bdfc-b2swm,14,28
2025-03-06 19:53:22,mongo-6cb7d7ff95-mgq74,35,18
2025-03-06 19:53:22,mongo-express-7fbd45cc4d-pshmg,166,104
2025-03-06 19:53:22,php-6d85677874-x2hml,20,109
2025-03-06 19:53:37,api-85d4895c84-sngh6,38,79
2025-03-06 19:53:37,flask-6578d97cbb-2tn2l,51,25
2025-03-06 19:53:37,loadgenservice-644ff89dcd-x76rd,38,20
2025-03-06 19:53:37,loggingservice-7fd5b6bdfc-b2swm,14,28
2025-03-06 19:53:37,mongo-6cb7d7ff95-mgq74,35,18
2025-03-06 19:53:37,mongo-express-7fbd45cc4d-pshmg,166,104
2025-03-06 19:53:37,php-6d85677874-x2hml,20,109
2025-03-06 19:53:53,api-85d4895c84-sngh6,30,79
2025-03-06 19:53:53,flask-6578d97cbb-2tn2l,38,25
2025-03-06 19:53:53,loadgenservice-644ff89dcd-x76rd,31,20
2025-03-06 19:53:53,loggingservice-7fd5b6bdfc-b2swm,12,27
2025-03-06 19:53:53,mongo-6cb7d7ff95-mgq74,26,18
2025-03-06 19:53:53,mongo-express-7fbd45cc4d-pshmg,124,106
2025-03-06 19:53:53,php-6d85677874-x2hml,15,101
2025-03-06 19:54:08,api-85d4895c84-sngh6,30,79
2025-03-06 19:54:08,flask-6578d97cbb-2tn2l,38,25
2025-03-06 19:54:08,loadgenservice-644ff89dcd-x76rd,31,20
2025-03-06 19:54:08,loggingservice-7fd5b6bdfc-b2swm,12,27
2025-03-06 19:54:08,mongo-6cb7d7ff95-mgq74,26,18
2025-03-06 19:54:08,mongo-express-7fbd45cc4d-pshmg,124,106
2025-03-06 19:54:08,php-6d85677874-x2hml,15,101
2025-03-06 19:54:23,api-85d4895c84-sngh6,30,79
2025-03-06 19:54:23,flask-6578d97cbb-2tn2l,38,25
2025-03-06 19:54:23,loadgenservice-644ff89dcd-x76rd,31,20
2025-03-06 19:54:23,loggingservice-7fd5b6bdfc-b2swm,12,27
2025-03-06 19:54:23,mongo-6cb7d7ff95-mgq74,26,18
2025-03-06 19:54:23,mongo-express-7fbd45cc4d-pshmg,124,106
2025-03-06 19:54:23,php-6d85677874-x2hml,15,101
2025-03-06 19:54:38,api-85d4895c84-sngh6,30,79
2025-03-06 19:54:38,flask-6578d97cbb-2tn2l,38,25
2025-03-06 19:54:38,loadgenservice-644ff89dcd-x76rd,31,20
2025-03-06 19:54:38,loggingservice-7fd5b6bdfc-b2swm,12,27
2025-03-06 19:54:38,mongo-6cb7d7ff95-mgq74,26,18
2025-03-06 19:54:38,mongo-express-7fbd45cc4d-pshmg,124,106
2025-03-06 19:54:38,php-6d85677874-x2hml,15,101
2025-03-06 19:54:53,api-85d4895c84-sngh6,35,79
2025-03-06 19:54:53,flask-6578d97cbb-2tn2l,49,25
2025-03-06 19:54:53,loadgenservice-644ff89dcd-x76rd,34,20
2025-03-06 19:54:53,loggingservice-7fd5b6bdfc-b2swm,13,28
2025-03-06 19:54:53,mongo-6cb7d7ff95-mgq74,32,18
2025-03-06 19:54:53,mongo-express-7fbd45cc4d-pshmg,151,106
2025-03-06 19:54:53,php-6d85677874-x2hml,16,101
2025-03-06 19:55:08,api-85d4895c84-sngh6,35,79
2025-03-06 19:55:08,flask-6578d97cbb-2tn2l,49,25
2025-03-06 19:55:08,loadgenservice-644ff89dcd-x76rd,34,20
2025-03-06 19:55:08,loggingservice-7fd5b6bdfc-b2swm,13,28
2025-03-06 19:55:08,mongo-6cb7d7ff95-mgq74,32,18
2025-03-06 19:55:08,mongo-express-7fbd45cc4d-pshmg,151,106
2025-03-06 19:55:08,php-6d85677874-x2hml,16,101
2025-03-06 19:55:24,api-85d4895c84-sngh6,35,79
2025-03-06 19:55:24,flask-6578d97cbb-2tn2l,49,25
2025-03-06 19:55:24,loadgenservice-644ff89dcd-x76rd,34,20
2025-03-06 19:55:24,loggingservice-7fd5b6bdfc-b2swm,13,28
2025-03-06 19:55:24,mongo-6cb7d7ff95-mgq74,32,18
2025-03-06 19:55:24,mongo-express-7fbd45cc4d-pshmg,151,106
2025-03-06 19:55:24,php-6d85677874-x2hml,16,101
2025-03-06 19:55:39,api-85d4895c84-sngh6,35,79
2025-03-06 19:55:39,flask-6578d97cbb-2tn2l,49,25
2025-03-06 19:55:39,loadgenservice-644ff89dcd-x76rd,34,20
2025-03-06 19:55:39,loggingservice-7fd5b6bdfc-b2swm,13,28
2025-03-06 19:55:39,mongo-6cb7d7ff95-mgq74,32,18
2025-03-06 19:55:39,mongo-express-7fbd45cc4d-pshmg,151,106
2025-03-06 19:55:39,php-6d85677874-x2hml,16,101
2025-03-06 19:55:54,api-85d4895c84-sngh6,32,79
2025-03-06 19:55:54,flask-6578d97cbb-2tn2l,44,25
2025-03-06 19:55:54,loadgenservice-644ff89dcd-x76rd,32,20
2025-03-06 19:55:54,loggingservice-7fd5b6bdfc-b2swm,12,28
2025-03-06 19:55:54,mongo-6cb7d7ff95-mgq74,30,18
2025-03-06 19:55:54,mongo-express-7fbd45cc4d-pshmg,139,82
2025-03-06 19:55:54,php-6d85677874-x2hml,17,93
2025-03-06 19:56:09,api-85d4895c84-sngh6,32,79
2025-03-06 19:56:09,flask-6578d97cbb-2tn2l,44,25
2025-03-06 19:56:09,loadgenservice-644ff89dcd-x76rd,32,20
2025-03-06 19:56:09,loggingservice-7fd5b6bdfc-b2swm,12,28
2025-03-06 19:56:09,mongo-6cb7d7ff95-mgq74,30,18
2025-03-06 19:56:09,mongo-express-7fbd45cc4d-pshmg,139,82
2025-03-06 19:56:09,php-6d85677874-x2hml,17,93
2025-03-06 19:56:24,api-85d4895c84-sngh6,32,79
2025-03-06 19:56:24,flask-6578d97cbb-2tn2l,44,25
2025-03-06 19:56:24,loadgenservice-644ff89dcd-x76rd,32,20
2025-03-06 19:56:24,loggingservice-7fd5b6bdfc-b2swm,12,28
2025-03-06 19:56:24,mongo-6cb7d7ff95-mgq74,30,18
2025-03-06 19:56:24,mongo-express-7fbd45cc4d-pshmg,139,82
2025-03-06 19:56:24,php-6d85677874-x2hml,17,93
2025-03-06 19:56:40,api-85d4895c84-sngh6,32,79
2025-03-06 19:56:40,flask-6578d97cbb-2tn2l,44,25
2025-03-06 19:56:40,loadgenservice-644ff89dcd-x76rd,32,20
2025-03-06 19:56:40,loggingservice-7fd5b6bdfc-b2swm,12,28
2025-03-06 19:56:40,mongo-6cb7d7ff95-mgq74,30,18
2025-03-06 19:56:40,mongo-express-7fbd45cc4d-pshmg,139,82
2025-03-06 19:56:40,php-6d85677874-x2hml,17,93
2025-03-06 19:56:55,api-85d4895c84-sngh6,27,79
2025-03-06 19:56:55,flask-6578d97cbb-2tn2l,39,25
2025-03-06 19:56:55,loadgenservice-644ff89dcd-x76rd,27,20
2025-03-06 19:56:55,loggingservice-7fd5b6bdfc-b2swm,11,28
2025-03-06 19:56:55,mongo-6cb7d7ff95-mgq74,28,18
2025-03-06 19:56:55,mongo-express-7fbd45cc4d-pshmg,125,99
2025-03-06 19:56:55,php-6d85677874-x2hml,14,90
2025-03-06 19:57:10,api-85d4895c84-sngh6,27,79
2025-03-06 19:57:10,flask-6578d97cbb-2tn2l,39,25
2025-03-06 19:57:10,loadgenservice-644ff89dcd-x76rd,27,20
2025-03-06 19:57:10,loggingservice-7fd5b6bdfc-b2swm,11,28
2025-03-06 19:57:10,mongo-6cb7d7ff95-mgq74,28,18
2025-03-06 19:57:10,mongo-express-7fbd45cc4d-pshmg,125,99
2025-03-06 19:57:10,php-6d85677874-x2hml,14,90
2025-03-06 19:57:26,api-85d4895c84-sngh6,27,79
2025-03-06 19:57:26,flask-6578d97cbb-2tn2l,39,25
2025-03-06 19:57:26,loadgenservice-644ff89dcd-x76rd,27,20
2025-03-06 19:57:26,loggingservice-7fd5b6bdfc-b2swm,11,28
2025-03-06 19:57:26,mongo-6cb7d7ff95-mgq74,28,18
2025-03-06 19:57:26,mongo-express-7fbd45cc4d-pshmg,125,99
2025-03-06 19:57:26,php-6d85677874-x2hml,14,90
2025-03-06 19:57:43,api-85d4895c84-sngh6,27,79
2025-03-06 19:57:43,flask-6578d97cbb-2tn2l,39,25
2025-03-06 19:57:43,loadgenservice-644ff89dcd-x76rd,27,20
2025-03-06 19:57:43,loggingservice-7fd5b6bdfc-b2swm,11,28
2025-03-06 19:57:43,mongo-6cb7d7ff95-mgq74,28,18
2025-03-06 19:57:43,mongo-express-7fbd45cc4d-pshmg,125,99
2025-03-06 19:57:43,php-6d85677874-x2hml,14,90
2025-03-06 19:57:58,api-85d4895c84-sngh6,26,79
2025-03-06 19:57:58,flask-6578d97cbb-2tn2l,36,25
2025-03-06 19:57:58,loadgenservice-644ff89dcd-x76rd,27,19
2025-03-06 19:57:58,loggingservice-7fd5b6bdfc-b2swm,10,28
2025-03-06 19:57:58,mongo-6cb7d7ff95-mgq74,26,18
2025-03-06 19:57:58,mongo-express-7fbd45cc4d-pshmg,114,99
2025-03-06 19:57:58,php-6d85677874-x2hml,15,95
2025-03-06 19:58:13,api-85d4895c84-sngh6,26,79
2025-03-06 19:58:13,flask-6578d97cbb-2tn2l,36,25
2025-03-06 19:58:13,loadgenservice-644ff89dcd-x76rd,27,19
2025-03-06 19:58:13,loggingservice-7fd5b6bdfc-b2swm,10,28
2025-03-06 19:58:13,mongo-6cb7d7ff95-mgq74,26,18
2025-03-06 19:58:13,mongo-express-7fbd45cc4d-pshmg,114,99
2025-03-06 19:58:13,php-6d85677874-x2hml,15,95
2025-03-06 19:58:29,api-85d4895c84-sngh6,26,79
2025-03-06 19:58:29,flask-6578d97cbb-2tn2l,36,25
2025-03-06 19:58:29,loadgenservice-644ff89dcd-x76rd,27,19
2025-03-06 19:58:29,loggingservice-7fd5b6bdfc-b2swm,10,28
2025-03-06 19:58:29,mongo-6cb7d7ff95-mgq74,26,18
2025-03-06 19:58:29,mongo-express-7fbd45cc4d-pshmg,114,99
2025-03-06 19:58:29,php-6d85677874-x2hml,15,95
2025-03-06 19:58:44,api-85d4895c84-sngh6,26,79
2025-03-06 19:58:44,flask-6578d97cbb-2tn2l,36,25
2025-03-06 19:58:44,loadgenservice-644ff89dcd-x76rd,27,19
2025-03-06 19:58:44,loggingservice-7fd5b6bdfc-b2swm,10,28
2025-03-06 19:58:44,mongo-6cb7d7ff95-mgq74,26,18
2025-03-06 19:58:44,mongo-express-7fbd45cc4d-pshmg,114,99
